,dcterms:identifier{Literal},dcterms:creator{URIRef}[0],dcterms:creator{URIRef}[1],dcterms:creator{URIRef}[2],dcterms:creator{URIRef}[3],dcterms:creator{URIRef}[4],dcterms:creator{URIRef}[5],dcterms:creator{URIRef}[6],dcterms:creator{URIRef}[7],dcterms:creator{URIRef}[8],dcterms:creator{URIRef}[9],dcterms:creator{URIRef}[10],dcterms:creator{URIRef}[11],dcterms:creator{URIRef}[12],dcterms:creator{URIRef}[13],dcterms:creator{URIRef}[14],dcterms:creator{URIRef}[15],dcterms:creator{URIRef}[16],dcterms:creator{URIRef}[17],dcterms:creator{URIRef}[18],dcterms:creator{URIRef}[19],dcterms:creator{URIRef}[20],dcterms:creator{URIRef}[21],dcterms:creator{URIRef}[22],dcterms:creator{URIRef}[23],dcterms:creator{URIRef}[24],dcterms:creator{URIRef}[25],dcterms:creator{URIRef}[26],dcterms:creator{URIRef}[27],dcterms:creator{URIRef}[28],dcterms:creator{URIRef}[29],dcterms:creator{URIRef}[30],dcterms:creator{URIRef}[31],dcterms:creator{URIRef}[32],dcterms:creator{URIRef}[33],dcterms:creator{URIRef}[34],dcterms:creator{URIRef}[35],dcterms:creator{URIRef}[36],dcterms:creator{URIRef}[37],dcterms:creator{URIRef}[38],cito:cites{URIRef}[0],cito:cites{URIRef}[1],cito:cites{URIRef}[2],cito:cites{URIRef}[3],cito:cites{URIRef}[4],cito:cites{URIRef}[5],cito:cites{URIRef}[6],cito:cites{URIRef}[7],cito:cites{URIRef}[8],cito:cites{URIRef}[9],cito:cites{URIRef}[10],cito:cites{URIRef}[11],cito:cites{URIRef}[12],cito:cites{URIRef}[13],cito:cites{URIRef}[14],cito:cites{URIRef}[15],cito:cites{URIRef}[16],cito:cites{URIRef}[17],cito:cites{URIRef}[18],cito:cites{URIRef}[19],cito:cites{URIRef}[20],cito:cites{URIRef}[21],cito:cites{URIRef}[22],cito:cites{URIRef}[23],cito:cites{URIRef}[24],cito:cites{URIRef}[25],cito:cites{URIRef}[26],cito:cites{URIRef},cito:cites{URIRef}[27],cito:cites{URIRef}[28],cito:cites{URIRef}[29],cito:cites{URIRef}[30],cito:cites{URIRef}[31],cito:cites{URIRef}[32],cito:cites{URIRef}[33],cito:cites{URIRef}[34],cito:cites{URIRef}[35],cito:cites{URIRef}[36],cito:cites{URIRef}[37],cito:cites{URIRef}[38],cito:cites{URIRef}[39],cito:cites{URIRef}[40],cito:cites{URIRef}[41],cito:cites{URIRef}[42],cito:cites{URIRef}[43],cito:cites{URIRef}[44],cito:cites{URIRef}[45],cito:cites{URIRef}[46],cito:cites{URIRef}[47],cito:cites{URIRef}[48],cito:cites{URIRef}[49],cito:cites{URIRef}[50],cito:cites{URIRef}[51],cito:cites{URIRef}[52],cito:cites{URIRef}[53],cito:cites{URIRef}[54],cito:cites{URIRef}[55],cito:cites{URIRef}[56],cito:cites{URIRef}[57],cito:cites{URIRef}[58],cito:cites{URIRef}[59],cito:cites{URIRef}[60],cito:cites{URIRef}[61],cito:cites{URIRef}[62],cito:cites{URIRef}[63],cito:cites{URIRef}[64],cito:cites{URIRef}[65],cito:cites{URIRef}[66],cito:cites{URIRef}[67],cito:cites{URIRef}[68],cito:cites{URIRef}[69],cito:cites{URIRef}[70],cito:cites{URIRef}[71],cito:cites{URIRef}[72],cito:cites{URIRef}[73],cito:cites{URIRef}[74],cito:cites{URIRef}[75],cito:cites{URIRef}[76],cito:cites{URIRef}[77],cito:cites{URIRef}[78],cito:cites{URIRef}[79],cito:cites{URIRef}[80],cito:cites{URIRef}[81],cito:cites{URIRef}[82],cito:cites{URIRef}[83],cito:cites{URIRef}[84],cito:cites{URIRef}[85],cito:cites{URIRef}[86],cito:cites{URIRef}[87],cito:cites{URIRef}[88],cito:cites{URIRef}[89],cito:cites{URIRef}[90],cito:cites{URIRef}[91],cito:cites{URIRef}[92],cito:cites{URIRef}[93],cito:cites{URIRef}[94],cito:cites{URIRef}[95],cito:cites{URIRef}[96],cito:cites{URIRef}[97],titre,domaine,train
http://data.persee.fr/doc/rscir_0035-2217_1985_num_59_1_3028_t1_0065_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1985_num_59_1_3028_t1_0065_0000_2,http://data.persee.fr/authority/254881#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sagrada Biblia. Santos Evangelios, 1983",Religion theologie,False
http://data.persee.fr/doc/xvi_1774-4466_2005_num_1_1_859#Web,https://www.persee.fr/doc/xvi_1774-4466_2005_num_1_1_859,http://data.persee.fr/authority/200935#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les êtres contrefaits d’un monde malade. La nature et ses monstres à la Renaissance : Montaigne et Vanini ,Litterature,False
http://data.persee.fr/doc/slave_0080-2557_2002_num_74_2_6825#Web,https://www.persee.fr/doc/slave_0080-2557_2002_num_74_2_6825,http://data.persee.fr/authority/295712#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Théâtre russe au passé, simple et composé...",Etudes g. a. cultur.,False
http://data.persee.fr/doc/syria_0039-7946_2001_num_78_1_7696#Web,https://www.persee.fr/doc/syria_0039-7946_2001_num_78_1_7696,http://data.persee.fr/authority/272799#Person,http://data.persee.fr/authority/45379#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/syria_0039-7946_1991_num_68_1_7227#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qasr El-Azraq et la reconquête de l'Orient par Aurélien,Histoire,False
http://data.persee.fr/doc/tiers_0040-7356_1978_num_19_75_2822#Web,https://www.persee.fr/doc/tiers_0040-7356_1978_num_19_75_2822,http://data.persee.fr/authority/60507#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les utopies éducatives et les nouvelles techniques de communication,Science politique,False
http://data.persee.fr/doc/thlou_0080-2654_1978_num_9_1_1609#Web,https://www.persee.fr/doc/thlou_0080-2654_1978_num_9_1_1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouvrages envoyés a la rédaction,Religion theologie,False
http://data.persee.fr/doc/spira_0994-3722_1992_num_8_1_1978#Web,https://www.persee.fr/doc/spira_0994-3722_1992_num_8_1_1978,http://data.persee.fr/authority/614164#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eléments de réflexion sur la fonction de psychologue scolaire. Pour un projet de formation,Science education,False
http://data.persee.fr/doc/tiers_0040-7356_1989_num_30_119_3867#Web,https://www.persee.fr/doc/tiers_0040-7356_1989_num_30_119_3867,http://data.persee.fr/authority/75049#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hétérogénéité de l'industrie : secteur organisé et secteur inorganisé dans le textile,Science politique,False
http://data.persee.fr/doc/thlou_0080-2654_1989_num_20_1_2353_t1_0109_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_1989_num_20_1_2353_t1_0109_0000_2,http://data.persee.fr/authority/388191#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jean de Viguerie, Christianisme et révolution., 1986",Religion theologie,False
http://data.persee.fr/doc/thlou_0080-2654_1999_num_30_3_3026#Web,https://www.persee.fr/doc/thlou_0080-2654_1999_num_30_3_3026,http://data.persee.fr/authority/276658#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordres anciens des évangiles et tétraévangile en un seul codex,Religion theologie,False
http://data.persee.fr/doc/tcfdi_1140-5082_1981_num_31_1980_1909#Web,https://www.persee.fr/doc/tcfdi_1140-5082_1981_num_31_1980_1909,http://data.persee.fr/authority/390867#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In memoriam M. le Doyen Alex Weill ,Droit,False
http://data.persee.fr/doc/spgeo_0046-2497_1993_num_22_1_3141#Web,https://www.persee.fr/doc/spgeo_0046-2497_1993_num_22_1_3141,http://data.persee.fr/authority/245741#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le lieu médiateur,Science environmnt,False
http://data.persee.fr/doc/slave_0080-2557_1982_num_54_1_5209#Web,https://www.persee.fr/doc/slave_0080-2557_1982_num_54_1_5209,http://data.persee.fr/authority/204355#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La « phrase-serpent » chez F. M. Dostoevskij : à propos d'une observation de Pierre Pascal,Etudes g. a. cultur.,False
http://data.persee.fr/doc/xxs_0294-1759_1990_num_25_1_2240_t1_0127_0000_2#Web,https://www.persee.fr/doc/xxs_0294-1759_1990_num_25_1_2240_t1_0127_0000_2,http://data.persee.fr/authority/49215#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bonaldi Jacques-François, L'empire US contre Cuba. Du mépris au respect",Histoire,False
http://data.persee.fr/doc/tiers_0040-7356_1992_num_33_132_4741_t1_0934_0000_3#Web,https://www.persee.fr/doc/tiers_0040-7356_1992_num_33_132_4741_t1_0934_0000_3,http://data.persee.fr/authority/11637#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centre d'Études prospectives et d'Informations internationales (en collaboration avec l'équipe Mimosa de l'Office français du Commerce extérieur), Économie mondiale, 1990-2000 : l'impératif de la croissance",Science politique,False
http://data.persee.fr/doc/thlou_0080-2654_2006_num_37_3_3534_t1_0412_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2006_num_37_3_3534_t1_0412_0000_2,http://data.persee.fr/authority/276335#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ralph Dekoninck, Ad imaginent. Statuts, fonctions et usages de l'image dans la littérature spirituelle jésuite du XVIIe siècle (coll. Travaux du Grand Siècle, 26). 2005",Religion theologie,False
http://data.persee.fr/doc/tiers_0040-7356_1976_num_17_66_2645#Web,https://www.persee.fr/doc/tiers_0040-7356_1976_num_17_66_2645,http://data.persee.fr/authority/281252#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La crise des matières premières et les mesures internes d'organisation,Science politique,False
http://data.persee.fr/doc/rural_0014-2182_1979_num_75_1_2505_t1_0139_0000_2#Web,https://www.persee.fr/doc/rural_0014-2182_1979_num_75_1_2505_t1_0139_0000_2,http://data.persee.fr/authority/29828#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edgar Pisani, Utopie foncière.",Pluri. Par essence,False
http://data.persee.fr/doc/syria_0039-7946_1978_num_55_3_6647#Web,https://www.persee.fr/doc/syria_0039-7946_1978_num_55_3_6647,http://data.persee.fr/authority/277544#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connaros le Puissant,Histoire,False
http://data.persee.fr/doc/slave_0080-2557_1928_num_8_1_7397#Web,https://www.persee.fr/doc/slave_0080-2557_1928_num_8_1_7397,http://data.persee.fr/authority/218465#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La première partie des Aïeux d'Adam Mickiewicz : sa genèse,Etudes g. a. cultur.,False
http://data.persee.fr/doc/tigr_0048-7163_1994_num_85_1_1586_t1_0129_0000_1#Web,https://www.persee.fr/doc/tigr_0048-7163_1994_num_85_1_1586_t1_0129_0000_1,http://data.persee.fr/authority/399039#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Introduction,Geographie…,False
http://data.persee.fr/doc/rscir_0035-2217_1982_num_56_2_2943_t1_0141_0000_3#Web,https://www.persee.fr/doc/rscir_0035-2217_1982_num_56_2_2943_t1_0141_0000_3,http://data.persee.fr/authority/285839#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"François d'Assise, Écrits, Texte latin de l'édition K. Esser. Introduction, traduction, note et index par Théophile Desbonnets, Thaddée Matura, Jean- François Godet, Damien Vorreux, frères mineurs, Sources chrétiennes n° 285, 1981",Religion theologie,False
http://data.persee.fr/doc/rscir_0035-2217_1988_num_62_4_3110_t1_0324_0000_3#Web,https://www.persee.fr/doc/rscir_0035-2217_1988_num_62_4_3110_t1_0324_0000_3,http://data.persee.fr/authority/254384#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eugen Ruckstuhl, Die literarische Einheit des Johannesevangeliums. Der gegenwärtige Stand der einschlàgigen Forschung, 1988",Religion theologie,False
http://data.persee.fr/doc/thlou_0080-2654_1996_num_27_1_2809_t1_0124_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_1996_num_27_1_2809_t1_0124_0000_2,http://data.persee.fr/authority/277338#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concile Vatican II et Église contemporaine (Archives de Louvain-la-Neuve). T. 4. Inventaire des Fonds J. Dupont et B. Olivier par Eddy Louchez (coll. Cahiers de la Revue théologique de Louvain, 29). 1995",Religion theologie,False
http://data.persee.fr/doc/rscir_0035-2217_1976_num_50_1_2745#Web,https://www.persee.fr/doc/rscir_0035-2217_1976_num_50_1_2745,http://data.persee.fr/authority/285020#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas d'Aquin : le saint,Religion theologie,False
http://data.persee.fr/doc/slave_0080-2557_2011_num_82_2_8101_t10_0331_0000_2#Web,https://www.persee.fr/doc/slave_0080-2557_2011_num_82_2_8101_t10_0331_0000_2,http://data.persee.fr/authority/34540#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The New Muscovite cultural history : a collection in honor of Daniel B. Rowland, édition V. Kivelson, K. Petrone, N. Shields Kollmann, M. S. Flier",Etudes g. a. cultur.,False
http://data.persee.fr/doc/slave_0080-2557_2002_num_74_2_6818#Web,https://www.persee.fr/doc/slave_0080-2557_2002_num_74_2_6818,http://data.persee.fr/authority/204838#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/lgge_0458-726x_1981_num_15_64_1886#Web,http://data.persee.fr/doc/slave_0080-2557_1987_num_59_3_5667#Web,http://data.persee.fr/doc/slave_0080-2557_1990_num_62_1_5893#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Les traducteurs face au style indirect libre (français-russe, russe-français)",Etudes g. a. cultur.,False
http://data.persee.fr/doc/thlou_0080-2654_2005_num_36_2_3437_t1_0234_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_2005_num_36_2_3437_t1_0234_0000_3,http://data.persee.fr/authority/276334#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peter Tomson, Jésus et les auteurs du Nouveau Testament dans leur relation au judaïsme. Traduit du néerlandais par Joseph Duponcheele, 2003",Religion theologie,False
http://data.persee.fr/doc/syria_0039-7946_1944_num_24_1_8398_t1_0133_0000_4#Web,https://www.persee.fr/doc/syria_0039-7946_1944_num_24_1_8398_t1_0133_0000_4,http://data.persee.fr/authority/277283#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Thomsen. — Die lateinischen und griechischen Inschriften der Stadt Jerusalem und ihrer nächsten Umgebung. ,Histoire,False
http://data.persee.fr/doc/simon_0409-8846_1990_num_18_1_1146#Web,https://www.persee.fr/doc/simon_0409-8846_1990_num_18_1_1146,http://data.persee.fr/authority/386382#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronique de la Société,Litterature,False
http://data.persee.fr/doc/spgeo_0046-2497_1983_num_12_3_3836#Web,https://www.persee.fr/doc/spgeo_0046-2497_1983_num_12_3_3836,http://data.persee.fr/authority/263936#Person,http://data.persee.fr/authority/266833#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Télédétection de l'environnement dans la vallée du Logone par LANDSAT le 11 janvier 1973 ,Science environmnt,False
http://data.persee.fr/doc/tiers_0040-7356_1966_num_7_26_2208#Web,https://www.persee.fr/doc/tiers_0040-7356_1966_num_7_26_2208,http://data.persee.fr/authority/10419#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L'ouverture psychologique des divers peuples à la vie de relation, « extraversion-introversion » et de développement économique. (Observations tirées d'enquêtes en pays méditerranéens)",Science politique,False
http://data.persee.fr/doc/sotra_0038-0296_1967_num_9_4_1374_t1_0462_0000_1#Web,https://www.persee.fr/doc/sotra_0038-0296_1967_num_9_4_1374_t1_0462_0000_1,http://data.persee.fr/authority/47281#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peter H. Mann, An Approach to Urban Sociology, 1965",Sociologie,False
http://data.persee.fr/doc/xxs_0294-1759_1998_num_58_1_3770_t1_0190_0000_2#Web,https://www.persee.fr/doc/xxs_0294-1759_1998_num_58_1_3770_t1_0190_0000_2,http://data.persee.fr/authority/247996#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charbonnel Jean, À la gauche du Général",Histoire,False
http://data.persee.fr/doc/thlou_0080-2654_1995_num_26_3_2775_t1_0395_0000_1#Web,https://www.persee.fr/doc/thlou_0080-2654_1995_num_26_3_2775_t1_0395_0000_1,http://data.persee.fr/authority/277338#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Bible au fil des jours. 1993,Religion theologie,False
http://data.persee.fr/doc/sosan_0294-0337_1992_num_10_3_1233#Web,https://www.persee.fr/doc/sosan_0294-0337_1992_num_10_3_1233,http://data.persee.fr/authority/198272#Person,http://data.persee.fr/authority/205955#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/estat_0336-1454_1984_num_164_1_4842#Web,http://data.persee.fr/doc/estat_0336-1454_1989_num_221_1_5324#Web,http://data.persee.fr/doc/sosan_0294-0337_1983_num_1_2_938#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'absence au travail : indicateur social ou indicateur de santé ?,Sociologie,False
http://data.persee.fr/doc/stice_1265-1338_2002_num_9_1_1499#Web,https://www.persee.fr/doc/stice_1265-1338_2002_num_9_1_1499,http://data.persee.fr/authority/653910#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MathXpert : un logiciel pour aider les élèves à apprendre les mathématiques par l’action,Science education,False
http://data.persee.fr/doc/xxs_0294-1759_1987_num_16_1_1948_t1_0149_0000_4#Web,https://www.persee.fr/doc/xxs_0294-1759_1987_num_16_1_1948_t1_0149_0000_4,http://data.persee.fr/authority/253648#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dalloz Jacques, La guerre d'Indochine, 1945-1954 ",Histoire,False
http://data.persee.fr/doc/rvart_0035-1326_1998_num_120_1_348390_t1_0110_0000_002#Web,https://www.persee.fr/doc/rvart_0035-1326_1998_num_120_1_348390_t1_0110_0000_002,http://data.persee.fr/authority/32263#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Claire Giraud-Labalte, Les Angevins et leurs monuments - 1800 - 1840. Angers, Société des Etudes Angevines, 1996. 361 p., 22 ill. coul., 101 ill. en n. et bl.",Arts (h. art archi.),False
http://data.persee.fr/doc/sosan_0294-0337_1985_num_3_2_1003#Web,https://www.persee.fr/doc/sosan_0294-0337_1985_num_3_2_1003,http://data.persee.fr/authority/198492#Person,http://data.persee.fr/authority/201165#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conditions de production et d'utilisation des connaissances scientifiques et relations de travail : une étude de cas de cancer de la vessie dans l'industrie de l'aluminium au Québec.,Sociologie,False
